,date,contributors,total_changes
123,2022-04-30 00:00:00+00:00,227,303610.0
124,2022-05-31 00:00:00+00:00,215,413582.0
125,2022-06-30 00:00:00+00:00,240,311312.0
126,2022-07-31 00:00:00+00:00,226,400285.0
127,2022-08-31 00:00:00+00:00,229,288616.0
128,2022-09-30 00:00:00+00:00,218,165647.0
129,2022-10-31 00:00:00+00:00,221,282340.0
130,2022-11-30 00:00:00+00:00,214,244338.0
131,2022-12-31 00:00:00+00:00,191,140369.0
132,2023-01-31 00:00:00+00:00,201,180772.0
133,2023-02-28 00:00:00+00:00,210,617744.0
134,2023-03-31 00:00:00+00:00,245,190104.0
135,2023-04-30 00:00:00+00:00,227,193957.0
136,2023-05-31 00:00:00+00:00,242,162036.0
137,2023-06-30 00:00:00+00:00,242,214053.0
138,2023-07-31 00:00:00+00:00,211,172391.0
139,2023-08-31 00:00:00+00:00,265,262669.0
140,2023-09-30 00:00:00+00:00,230,27954208.0
141,2023-10-31 00:00:00+00:00,238,160196.0
142,2023-11-30 00:00:00+00:00,255,324489.0
143,2023-12-31 00:00:00+00:00,211,186095.0
144,2024-01-31 00:00:00+00:00,228,136989.0
145,2024-02-29 00:00:00+00:00,230,152290.0
146,2024-03-31 00:00:00+00:00,254,55530130.0
147,2024-04-30 00:00:00+00:00,265,293855.0
148,2024-05-31 00:00:00+00:00,261,958918.0
149,2024-06-30 00:00:00+00:00,257,37017548.0
150,2024-07-31 00:00:00+00:00,256,245467.0
151,2024-08-31 00:00:00+00:00,292,27611959057.0
152,2024-09-30 00:00:00+00:00,249,176607.0
153,2024-10-31 00:00:00+00:00,254,211538.0
154,2024-11-30 00:00:00+00:00,264,1.8000988625003866e+19
155,2024-12-31 00:00:00+00:00,231,681824.0
156,2025-01-31 00:00:00+00:00,257,406738.0
157,2025-02-28 00:00:00+00:00,241,1135065.0
158,2025-03-31 00:00:00+00:00,282,179941.0
159,2025-04-30 00:00:00+00:00,282,137061.0
160,2025-05-31 00:00:00+00:00,266,219897.0
161,2025-06-30 00:00:00+00:00,292,248562.0
162,2025-07-31 00:00:00+00:00,268,2114388.0
163,2025-08-31 00:00:00+00:00,273,246251.0
164,2025-09-30 00:00:00+00:00,298,200531.0
165,2025-10-31 00:00:00+00:00,279,242028.0
166,2025-11-30 00:00:00+00:00,259,172494.0
167,2025-12-31 00:00:00+00:00,294,24406581.0
168,2026-01-31 00:00:00+00:00,252,194364.0
