,date,contributors,total_changes
130,2025-04-30 00:00:00+00:00,89,422581
131,2025-05-31 00:00:00+00:00,98,427700
132,2025-06-30 00:00:00+00:00,119,335045
133,2025-07-31 00:00:00+00:00,141,744384
134,2025-08-31 00:00:00+00:00,98,104494
135,2025-09-30 00:00:00+00:00,109,702762
136,2025-10-31 00:00:00+00:00,125,266637
137,2025-11-30 00:00:00+00:00,103,201308
138,2025-12-31 00:00:00+00:00,84,207404
139,2026-01-31 00:00:00+00:00,92,183961
